Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P16	92	19.01.2016	2574.0000	+2.06401839e+02	+0.00000000e+00	+3.29764885e-01	+1.13177603e+02	+1.24258725e+02
P16	93	18.02.2016	2604.0000	+2.02813070e+02	+0.00000000e+00	+3.48911547e-01	+1.13250041e+02	+1.24580998e+02
P16	94	20.03.2016	2635.0000	+2.06859016e+02	+0.00000000e+00	+3.65845289e-01	+1.12777945e+02	+1.24783109e+02
P16	95	19.04.2016	2665.0000	+1.92189268e+02	+0.00000000e+00	+3.85685479e-01	+1.13557012e+02	+1.25193198e+02
P16	96	20.05.2016	2696.0000	+1.86885775e+02	+0.00000000e+00	+4.04631608e-01	+1.13760843e+02	+1.25549345e+02
P16	97	19.06.2016	2726.0000	+1.77370241e+02	+0.00000000e+00	+4.23125874e-01	+1.14341846e+02	+1.25991174e+02
P16	98	20.07.2016	2757.0000	+1.81468238e+02	+0.00000000e+00	+4.38652309e-01	+1.13839833e+02	+1.26196419e+02
P16	99	19.08.2016	2787.0000	+1.70308349e+02	+0.00000000e+00	+4.55998977e-01	+1.14516010e+02	+1.26578926e+02
P16	100	18.09.2016	2817.0000	+1.70042167e+02	+0.00000000e+00	+4.71483629e-01	+1.14357343e+02	+1.26841628e+02
P16	101	19.10.2016	2848.0000	+1.60689337e+02	+0.00000000e+00	+4.88718407e-01	+1.14994240e+02	+1.27273951e+02
P16	102	18.11.2016	2878.0000	+1.49448390e+02	+0.00000000e+00	+5.06156718e-01	+1.16028086e+02	+1.27832904e+02
P16	103	19.12.2016	2909.0000	+1.56938898e+02	+0.00000000e+00	+5.18640592e-01	+1.15235242e+02	+1.27932977e+02
P16	104	18.01.2017	2939.0000	+1.45757139e+02	+0.00000000e+00	+5.33399383e-01	+1.16261317e+02	+1.28410786e+02
P16	105	18.02.2017	2970.0000	+1.50657751e+02	+0.00000000e+00	+5.44580080e-01	+1.15725296e+02	+1.28575016e+02
P16	106	20.03.2017	3000.0000	+1.43212751e+02	+0.00000000e+00	+5.57114699e-01	+1.16470892e+02	+1.29007839e+02
P16	107	20.04.2017	3031.0000	+1.35899697e+02	+0.00000000e+00	+5.71362980e-01	+1.17197785e+02	+1.29371913e+02
P16	108	20.05.2017	3061.0000	+1.34544717e+02	+0.00000000e+00	+5.83558146e-01	+1.17344495e+02	+1.29630892e+02
P16	109	19.06.2017	3091.0000	+1.35284437e+02	+0.00000000e+00	+5.93876243e-01	+1.17313420e+02	+1.29877863e+02
P16	110	20.07.2017	3122.0000	+1.26828952e+02	+0.00000000e+00	+6.07677411e-01	+1.18772102e+02	+1.30851716e+02
P16	111	19.08.2017	3152.0000	+1.18835251e+02	+0.00000000e+00	+6.20898252e-01	+1.20048227e+02	+1.31635804e+02
P16	112	19.09.2017	3183.0000	+1.13772277e+02	+0.00000000e+00	+6.33450346e-01	+1.20927835e+02	+1.32278754e+02
P16	113	19.10.2017	3213.0000	+1.14000186e+02	+0.00000000e+00	+6.43240914e-01	+1.21167238e+02	+1.32753054e+02
P16	114	19.11.2017	3244.0000	+1.10554539e+02	+0.00000000e+00	+6.53164484e-01	+1.21892211e+02	+1.33351649e+02
P16	115	19.12.2017	3274.0000	+1.05910669e+02	+0.00000000e+00	+6.62890470e-01	+1.22722563e+02	+1.33924202e+02
P16	116	19.01.2018	3305.0000	+1.04168894e+02	+0.00000000e+00	+6.71797997e-01	+1.23231236e+02	+1.34461248e+02
P16	117	18.02.2018	3335.0000	+1.00783965e+02	+0.00000000e+00	+6.80439308e-01	+1.23899854e+02	+1.34977059e+02
P16	118	20.03.2018	3365.0000	+1.03807163e+02	+0.00000000e+00	+6.87000994e-01	+1.23806536e+02	+1.35388960e+02
P16	119	20.04.2018	3396.0000	+1.00797116e+02	+0.00000000e+00	+6.94730444e-01	+1.24533283e+02	+1.35988758e+02
P16	120	20.05.2018	3426.0000	+9.35417770e+01	+0.00000000e+00	+7.03507104e-01	+1.25847470e+02	+1.36711548e+02
P16	121	20.06.2018	3457.0000	+9.34363247e+01	+0.00000000e+00	+7.11012726e-01	+1.26222926e+02	+1.37283295e+02
P16	122	20.07.2018	3487.0000	+8.74757835e+01	+0.00000000e+00	+7.19433852e-01	+1.27492096e+02	+1.38080214e+02
P16	123	20.08.2018	3518.0000	+8.61429163e+01	+0.00000000e+00	+7.26945000e-01	+1.28088040e+02	+1.38731390e+02
P16	124	19.09.2018	3548.0000	+8.51060523e+01	+0.00000000e+00	+7.33514129e-01	+1.28659519e+02	+1.39372852e+02
P16	125	19.10.2018	3578.0000	+8.52166861e+01	+0.00000000e+00	+7.39353677e-01	+1.28990706e+02	+1.39901808e+02
P16	126	19.11.2018	3609.0000	+8.24058224e+01	+0.00000000e+00	+7.45679033e-01	+1.29888066e+02	+1.40641561e+02
P16	127	19.12.2018	3639.0000	+7.94874009e+01	+0.00000000e+00	+7.51916372e-01	+1.30736802e+02	+1.41311474e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P17	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62722308e+02
P17	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62722308e+02
P17	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62722308e+02
P17	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62722308e+02
P17	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62722308e+02
P17	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62722308e+02
P17	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62722308e+02
P17	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62722308e+02
P17	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62677301e+02
P17	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62554715e+02
P17	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62323794e+02
P17	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.61740383e+02
P17	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.60506526e+02
P17	15	27.10.2009	299.0000	+3.23743589e+02	+0.00000000e+00	+3.76454834e-04	+1.38963331e+02	+1.56407210e+02
P17	16	27.11.2009	330.0000	+3.17084041e+02	+0.00000000e+00	+3.91347442e-04	+1.37605036e+02	+1.54746226e+02
P17	17	26.12.2009	359.0000	+3.14805358e+02	+0.00000000e+00	+4.04949138e-04	+1.36132153e+02	+1.53194500e+02
P17	18	26.01.2010	390.0000	+3.24281043e+02	+0.00000000e+00	+4.19821953e-04	+1.33831989e+02	+1.51456231e+02
P17	19	25.02.2010	420.0000	+3.17577466e+02	+0.00000000e+00	+4.34110563e-04	+1.32313080e+02	+1.49619572e+02
P17	20	26.03.2010	449.0000	+3.21492167e+02	+0.00000000e+00	+4.48216839e-04	+1.30179138e+02	+1.47745144e+02
P17	21	26.04.2010	480.0000	+3.19361946e+02	+0.00000000e+00	+4.64941524e-04	+1.27433545e+02	+1.44940016e+02
P17	22	25.05.2010	509.0000	+3.17739062e+02	+0.00000000e+00	+4.80722425e-04	+1.24785414e+02	+1.42258236e+02
P17	23	24.06.2010	539.0000	+3.18790828e+02	+0.00000000e+00	+4.96637169e-04	+1.22091441e+02	+1.39676990e+02
P17	24	25.07.2010	570.0000	+3.16009467e+02	+0.00000000e+00	+5.12483001e-04	+1.19702389e+02	+1.37187816e+02
P17	25	30.07.2010	575.0000	+3.17149619e+02	+0.00000000e+00	+5.15268061e-04	+1.19139880e+02	+1.36696324e+02
P17	26	09.08.2010	585.0000	+3.15855837e+02	+0.00000000e+00	+5.20893922e-04	+1.18179828e+02	+1.35684207e+02
P17	27	23.08.2010	599.0000	+3.19748348e+02	+0.00000000e+00	+5.28862123e-04	+1.16525694e+02	+1.34273556e+02
P17	28	23.09.2010	630.0000	+3.20621741e+02	+0.00000000e+00	+5.45731987e-04	+1.13605074e+02	+1.31460073e+02
P17	29	23.10.2010	660.0000	+3.21900715e+02	+0.00000000e+00	+5.61394340e-04	+1.11068725e+02	+1.29048836e+02
P17	30	21.11.2010	689.0000	+3.11654681e+02	+0.00000000e+00	+5.74982126e-04	+1.09747501e+02	+1.27202018e+02
P17	31	22.12.2010	720.0000	+3.20245401e+02	+0.00000000e+00	+5.89476883e-04	+1.07489571e+02	+1.25473626e+02
P17	32	20.01.2011	749.0000	+3.18277309e+02	+0.00000000e+00	+6.02072451e-04	+1.06345728e+02	+1.24263901e+02
P17	33	20.02.2011	780.0000	+3.16579292e+02	+0.00000000e+00	+6.15004742e-04	+1.05372893e+02	+1.23241212e+02
P17	34	22.03.2011	810.0000	+3.08381016e+02	+0.00000000e+00	+6.26960601e-04	+1.05054436e+02	+1.22502971e+02
P17	35	20.04.2011	839.0000	+3.10749605e+02	+0.00000000e+00	+6.39158118e-04	+1.04303385e+02	+1.21928706e+02
P17	36	21.05.2011	870.0000	+3.21435556e+02	+0.00000000e+00	+6.53867560e-04	+1.03185356e+02	+1.21469816e+02
P17	37	20.06.2011	900.0000	+3.19905166e+02	+0.00000000e+00	+6.69448713e-04	+1.02999375e+02	+1.21256483e+02
P17	38	20.07.2011	930.0000	+3.15892264e+02	+0.00000000e+00	+6.87186702e-04	+1.03110291e+02	+1.21208888e+02
P17	39	20.08.2011	961.0000	+3.12357257e+02	+0.00000000e+00	+7.11603946e-04	+1.03246031e+02	+1.21234280e+02
P17	40	19.09.2011	991.0000	+3.14734914e+02	+0.00000000e+00	+7.49708454e-04	+1.02988561e+02	+1.21244344e+02
P17	41	20.10.2011	1022.0000	+3.17784192e+02	+0.00000000e+00	+8.08536247e-04	+1.02709467e+02	+1.21337853e+02
P17	42	19.11.2011	1052.0000	+3.19452122e+02	+0.00000000e+00	+8.88726054e-04	+1.02480642e+02	+1.21468063e+02
P17	43	20.12.2011	1083.0000	+3.22029670e+02	+0.00000000e+00	+1.32451925e-03	+1.02148075e+02	+1.21610769e+02
P17	44	19.01.2012	1113.0000	+3.18197793e+02	+0.00000000e+00	+2.01269532e-03	+1.02136582e+02	+1.21828622e+02
P17	45	18.02.2012	1143.0000	+3.24614694e+02	+0.00000000e+00	+3.00239279e-03	+1.01272750e+02	+1.22025681e+02
P17	46	20.03.2012	1174.0000	+3.08436451e+02	+0.00000000e+00	+4.35147328e-03	+1.01798924e+02	+1.22401726e+02
P17	47	19.04.2012	1204.0000	+3.04937537e+02	+0.00000000e+00	+6.65761323e-03	+1.01277418e+02	+1.22702124e+02
P17	48	20.05.2012	1235.0000	+3.15278114e+02	+0.00000000e+00	+1.39089337e-02	+9.96472628e+01	+1.22888071e+02
P17	49	19.06.2012	1265.0000	+3.06957625e+02	+0.00000000e+00	+2.26443331e-02	+9.92824848e+01	+1.23184979e+02
P17	50	20.07.2012	1296.0000	+3.03455970e+02	+0.00000000e+00	+3.35343130e-02	+9.82343079e+01	+1.23481671e+02
P17	51	19.08.2012	1326.0000	+2.97659133e+02	+0.00000000e+00	+4.60352234e-02	+9.71129859e+01	+1.23807413e+02
P17	52	18.09.2012	1356.0000	+2.96332557e+02	+0.00000000e+00	+6.20398737e-02	+9.51238122e+01	+1.24077042e+02
P17	53	19.10.2012	1387.0000	+2.84819039e+02	+0.00000000e+00	+9.18004074e-02	+9.45717907e+01	+1.24410812e+02
P17	54	18.11.2012	1417.0000	+2.88773963e+02	+0.00000000e+00	+1.19120547e-01	+9.21255876e+01	+1.24630171e+02
P17	55	19.12.2012	1448.0000	+2.69771360e+02	+0.00000000e+00	+1.48015897e-01	+9.23152400e+01	+1.25032308e+02
P17	56	18.01.2013	1478.0000	+2.71097445e+02	+0.00000000e+00	+1.75915003e-01	+9.01446652e+01	+1.25221226e+02
P17	57	18.02.2013	1509.0000	+2.58919991e+02	+0.00000000e+00	+2.05319440e-01	+8.95965355e+01	+1.25536057e+02
P17	58	20.03.2013	1539.0000	+2.37913167e+02	+0.00000000e+00	+2.36635345e-01	+9.03532083e+01	+1.25960897e+02
P17	59	20.04.2013	1570.0000	+2.22530737e+02	+0.00000000e+00	+2.70691763e-01	+9.01728238e+01	+1.26401845e+02
P17	60	20.05.2013	1600.0000	+2.18993046e+02	+0.00000000e+00	+3.02988945e-01	+8.79528047e+01	+1.26702391e+02
P17	61	19.06.2013	1630.0000	+2.13736099e+02	+0.00000000e+00	+3.37359600e-01	+8.62495563e+01	+1.26982679e+02
P17	62	20.07.2013	1661.0000	+1.91298899e+02	+0.00000000e+00	+3.75201112e-01	+8.83702231e+01	+1.27518091e+02
P17	63	19.08.2013	1691.0000	+1.96840787e+02	+0.00000000e+00	+4.04848556e-01	+8.56013024e+01	+1.27608789e+02
P17	64	19.09.2013	1722.0000	+1.84152853e+02	+0.00000000e+00	+4.34563915e-01	+8.70250210e+01	+1.28051150e+02
P17	65	19.10.2013	1752.0000	+1.75758350e+02	+0.00000000e+00	+4.61201779e-01	+8.76537660e+01	+1.28401575e+02
P17	66	19.11.2013	1783.0000	+1.66206648e+02	+0.00000000e+00	+4.87176112e-01	+8.86499816e+01	+1.28793341e+02
P17	67	19.12.2013	1813.0000	+1.55461224e+02	+0.00000000e+00	+5.11853123e-01	+9.00962131e+01	+1.29221104e+02
P17	68	19.01.2014	1844.0000	+1.48505397e+02	+0.00000000e+00	+5.35015280e-01	+9.06598546e+01	+1.29593557e+02
P17	69	18.02.2014	1874.0000	+1.50559953e+02	+0.00000000e+00	+5.52587166e-01	+8.89472078e+01	+1.29741414e+02
P17	70	20.03.2014	1904.0000	+1.39374644e+02	+0.00000000e+00	+5.72752885e-01	+9.08908162e+01	+1.30172627e+02
P17	71	20.04.2014	1935.0000	+1.29399615e+02	+0.00000000e+00	+5.93440744e-01	+9.26382635e+01	+1.30688377e+02
P17	72	20.05.2014	1965.0000	+1.23700563e+02	+0.00000000e+00	+6.12247267e-01	+9.31460124e+01	+1.31026861e+02
P17	73	20.06.2014	1996.0000	+1.16148043e+02	+0.00000000e+00	+6.31162099e-01	+9.43495031e+01	+1.31482755e+02
P17	74	20.07.2014	2026.0000	+1.15525193e+02	+0.00000000e+00	+6.46045246e-01	+9.34304383e+01	+1.31712624e+02
P17	75	20.08.2014	2057.0000	+1.10924326e+02	+0.00000000e+00	+6.60899972e-01	+9.39382979e+01	+1.32106277e+02
P17	76	19.09.2014	2087.0000	+1.01774916e+02	+0.00000000e+00	+6.77513483e-01	+9.59704733e+01	+1.32562903e+02
P17	77	19.10.2014	2117.0000	+9.75076083e+01	+0.00000000e+00	+6.92159409e-01	+9.65304513e+01	+1.32918580e+02
P17	78	19.11.2014	2148.0000	+8.79739998e+01	+0.00000000e+00	+7.08345099e-01	+9.93611042e+01	+1.33457990e+02
P17	79	19.12.2014	2178.0000	+8.73283234e+01	+0.00000000e+00	+7.20012470e-01	+9.89334834e+01	+1.33762456e+02
P17	80	19.01.2015	2209.0000	+8.56304540e+01	+0.00000000e+00	+7.30494110e-01	+9.89941097e+01	+1.34084785e+02
P17	81	18.02.2015	2239.0000	+8.17952961e+01	+0.00000000e+00	+7.40714284e-01	+1.00046170e+02	+1.34512933e+02
P17	82	21.03.2015	2270.0000	+7.74704114e+01	+0.00000000e+00	+7.51438465e-01	+1.01364672e+02	+1.34956963e+02
P17	83	20.04.2015	2300.0000	+7.35725556e+01	+0.00000000e+00	+7.61556807e-01	+1.02757104e+02	+1.35388389e+02
P17	84	21.05.2015	2331.0000	+7.24991200e+01	+0.00000000e+00	+7.70342290e-01	+1.02866945e+02	+1.35698727e+02
P17	85	20.06.2015	2361.0000	+7.21336560e+01	+0.00000000e+00	+7.77520748e-01	+1.02691284e+02	+1.35947969e+02
P17	86	20.07.2015	2391.0000	+6.78880616e+01	+0.00000000e+00	+7.85439509e-01	+1.04429956e+02	+1.36383682e+02
P17	87	20.08.2015	2422.0000	+6.66265862e+01	+0.00000000e+00	+7.92523997e-01	+1.04757212e+02	+1.36731841e+02
P17	88	19.09.2015	2452.0000	+6.29563782e+01	+0.00000000e+00	+7.99576801e-01	+1.06369257e+02	+1.37201128e+02
P17	89	20.10.2015	2483.0000	+6.26578188e+01	+0.00000000e+00	+8.05600831e-01	+1.06289931e+02	+1.37536673e+02
P17	90	19.11.2015	2513.0000	+6.05831276e+01	+0.00000000e+00	+8.11403164e-01	+1.07118664e+02	+1.37884509e+02
P17	91	20.12.2015	2544.0000	+6.04723375e+01	+0.00000000e+00	+8.16493049e-01	+1.06952787e+02	+1.38176849e+02
P17	92	19.01.2016	2574.0000	+5.80477979e+01	+0.00000000e+00	+8.21665768e-01	+1.08083818e+02	+1.38584629e+02
P17	93	18.02.2016	2604.0000	+5.61436833e+01	+0.00000000e+00	+8.26657834e-01	+1.08952689e+02	+1.38974857e+02
P17	94	20.03.2016	2635.0000	+5.37280341e+01	+0.00000000e+00	+8.31774019e-01	+1.10114662e+02	+1.39386578e+02
P17	95	19.04.2016	2665.0000	+5.09375999e+01	+0.00000000e+00	+8.36765568e-01	+1.11537370e+02	+1.39819823e+02
P17	96	20.05.2016	2696.0000	+5.08859351e+01	+0.00000000e+00	+8.41064482e-01	+1.11373098e+02	+1.40111600e+02
P17	97	19.06.2016	2726.0000	+5.17827780e+01	+0.00000000e+00	+8.44456828e-01	+1.10712206e+02	+1.40366173e+02
P17	98	20.07.2016	2757.0000	+4.92528630e+01	+0.00000000e+00	+8.48303918e-01	+1.12156943e+02	+1.40821097e+02
P17	99	19.08.2016	2787.0000	+5.03133918e+01	+0.00000000e+00	+8.51345476e-01	+1.11349258e+02	+1.41019842e+02
P17	100	18.09.2016	2817.0000	+4.42852059e+01	+0.00000000e+00	+8.55516721e-01	+1.15094435e+02	+1.41698164e+02
P17	101	19.10.2016	2848.0000	+4.47103283e+01	+0.00000000e+00	+8.58984076e-01	+1.14689654e+02	+1.41984032e+02
P17	102	18.11.2016	2878.0000	+4.21693768e+01	+0.00000000e+00	+8.62456848e-01	+1.16340328e+02	+1.42513391e+02
P17	103	19.12.2016	2909.0000	+4.14615671e+01	+0.00000000e+00	+8.65683586e-01	+1.16705994e+02	+1.42851607e+02
P17	104	18.01.2017	2939.0000	+4.20480526e+01	+0.00000000e+00	+8.68277915e-01	+1.16260370e+02	+1.43128140e+02
P17	105	18.02.2017	2970.0000	+4.02516204e+01	+0.00000000e+00	+8.71118827e-01	+1.17420560e+02	+1.43521812e+02
P17	106	20.03.2017	3000.0000	+3.99335655e+01	+0.00000000e+00	+8.73620238e-01	+1.17617923e+02	+1.43861413e+02
P17	107	20.04.2017	3031.0000	+4.01791098e+01	+0.00000000e+00	+8.75904178e-01	+1.17395722e+02	+1.44132751e+02
P17	108	20.05.2017	3061.0000	+3.87113006e+01	+0.00000000e+00	+8.78261481e-01	+1.18417453e+02	+1.44519116e+02
P17	109	19.06.2017	3091.0000	+3.85371293e+01	+0.00000000e+00	+8.80402906e-01	+1.18516182e+02	+1.44821216e+02
P17	110	20.07.2017	3122.0000	+3.79164324e+01	+0.00000000e+00	+8.82613020e-01	+1.19154756e+02	+1.45373453e+02
P17	111	19.08.2017	3152.0000	+3.63598064e+01	+0.00000000e+00	+8.84822494e-01	+1.20526860e+02	+1.46003328e+02
P17	112	19.09.2017	3183.0000	+3.58817912e+01	+0.00000000e+00	+8.86905758e-01	+1.21098467e+02	+1.46562997e+02
P17	113	19.10.2017	3213.0000	+3.57312255e+01	+0.00000000e+00	+8.88733629e-01	+1.21411659e+02	+1.47061278e+02
P17	114	19.11.2017	3244.0000	+3.42820674e+01	+0.00000000e+00	+8.90710053e-01	+1.22757269e+02	+1.47678780e+02
P17	115	19.12.2017	3274.0000	+3.47667461e+01	+0.00000000e+00	+8.92343590e-01	+1.22567351e+02	+1.48111759e+02
P17	116	19.01.2018	3305.0000	+3.37449137e+01	+0.00000000e+00	+8.94111579e-01	+1.23592842e+02	+1.48679219e+02
P17	117	18.02.2018	3335.0000	+3.42310400e+01	+0.00000000e+00	+8.95599973e-01	+1.23388780e+02	+1.49094553e+02
P17	118	20.03.2018	3365.0000	+3.33350481e+01	+0.00000000e+00	+8.97185400e-01	+1.24369971e+02	+1.49678462e+02
P17	119	20.04.2018	3396.0000	+3.14444549e+01	+0.00000000e+00	+8.99036708e-01	+1.26231996e+02	+1.50418136e+02
P17	120	20.05.2018	3426.0000	+3.22286878e+01	+0.00000000e+00	+9.00490854e-01	+1.25875956e+02	+1.50913857e+02
P17	121	20.06.2018	3457.0000	+3.19228257e+01	+0.00000000e+00	+9.01870729e-01	+1.26540966e+02	+1.51547218e+02
P17	122	20.07.2018	3487.0000	+2.89227236e+01	+0.00000000e+00	+9.03567797e-01	+1.29567434e+02	+1.52457371e+02
P17	123	20.08.2018	3518.0000	+2.98402300e+01	+0.00000000e+00	+9.04969212e-01	+1.29199298e+02	+1.53024431e+02
P17	124	19.09.2018	3548.0000	+2.95419093e+01	+0.00000000e+00	+9.06300250e-01	+1.29862779e+02	+1.53651458e+02
P17	125	19.10.2018	3578.0000	+3.02257538e+01	+0.00000000e+00	+9.07465096e-01	+1.29644340e+02	+1.54169494e+02
P17	126	19.11.2018	3609.0000	+2.82830241e+01	+0.00000000e+00	+9.08903883e-01	+1.31823498e+02	+1.54991161e+02
P17	127	19.12.2018	3639.0000	+2.82116518e+01	+0.00000000e+00	+9.10164767e-01	+1.32317279e+02	+1.55624536e+02
Объект	Шаг	Дата	Дней	"Дебит нефти, ст.м3/сут"	"Приёмистость воды, ст.м3/сут"	"Обводнённость, доля"	"Забойное давление, Бара"	"WBP9, Бара"
P18	2	02.01.2009	1.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64878180e+02
P18	3	03.01.2009	2.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64878180e+02
P18	4	08.01.2009	7.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64878180e+02
P18	5	16.01.2009	15.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64878180e+02
P18	6	31.01.2009	30.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64878180e+02
P18	7	01.03.2009	59.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64878180e+02
P18	8	01.04.2009	90.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64878180e+02
P18	9	30.04.2009	119.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64878180e+02
P18	10	30.05.2009	149.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64826091e+02
P18	11	30.06.2009	180.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64687884e+02
P18	12	29.07.2009	209.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.64432778e+02
P18	13	29.08.2009	240.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63966806e+02
P18	14	28.09.2009	270.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.63275832e+02
P18	15	27.10.2009	299.0000	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+0.00000000e+00	+1.62260176e+02
P18	16	27.11.2009	330.0000	+3.11295111e+02	+0.00000000e+00	+1.38362528e-02	+1.47542954e+02	+1.55407022e+02
P18	17	26.12.2009	359.0000	+2.96048304e+02	+0.00000000e+00	+1.74516145e-02	+1.46116938e+02	+1.53771943e+02
P18	18	26.01.2010	390.0000	+2.97091537e+02	+0.00000000e+00	+2.19682940e-02	+1.44086971e+02	+1.51984884e+02
P18	19	25.02.2010	420.0000	+3.06022124e+02	+0.00000000e+00	+2.72825165e-02	+1.41922713e+02	+1.50311084e+02
P18	20	26.03.2010	449.0000	+3.01453735e+02	+0.00000000e+00	+3.32285751e-02	+1.40187291e+02	+1.48730450e+02
P18	21	26.04.2010	480.0000	+3.07411631e+02	+0.00000000e+00	+4.09785207e-02	+1.37594245e+02	+1.46684485e+02
P18	22	25.05.2010	509.0000	+2.96510319e+02	+0.00000000e+00	+5.37001241e-02	+1.35654055e+02	+1.44752905e+02
P18	23	24.06.2010	539.0000	+2.90773248e+02	+0.00000000e+00	+6.97675568e-02	+1.33436946e+02	+1.42708957e+02
P18	24	25.07.2010	570.0000	+2.86447687e+02	+0.00000000e+00	+8.72041541e-02	+1.31020721e+02	+1.40568062e+02
P18	25	30.07.2010	575.0000	+2.79523682e+02	+0.00000000e+00	+9.00613452e-02	+1.30856866e+02	+1.40244024e+02
P18	26	09.08.2010	585.0000	+2.85634686e+02	+0.00000000e+00	+9.61512571e-02	+1.29722260e+02	+1.39462658e+02
P18	27	23.08.2010	599.0000	+2.80189141e+02	+0.00000000e+00	+1.05102756e-01	+1.28633541e+02	+1.38418696e+02
P18	28	23.09.2010	630.0000	+2.83852779e+02	+0.00000000e+00	+1.27057325e-01	+1.25481244e+02	+1.36000747e+02
P18	29	23.10.2010	660.0000	+2.71010277e+02	+0.00000000e+00	+1.51938885e-01	+1.23528426e+02	+1.34226602e+02
P18	30	21.11.2010	689.0000	+2.56910138e+02	+0.00000000e+00	+1.86341715e-01	+1.22270577e+02	+1.32953310e+02
P18	31	22.12.2010	720.0000	+2.41319147e+02	+0.00000000e+00	+2.26551384e-01	+1.21291688e+02	+1.31942601e+02
P18	32	20.01.2011	749.0000	+2.33045898e+02	+0.00000000e+00	+2.64577284e-01	+1.20218097e+02	+1.31157762e+02
P18	33	20.02.2011	780.0000	+2.19578409e+02	+0.00000000e+00	+3.05613293e-01	+1.19389924e+02	+1.30478781e+02
P18	34	22.03.2011	810.0000	+2.08475149e+02	+0.00000000e+00	+3.45644686e-01	+1.18613188e+02	+1.29988852e+02
P18	35	20.04.2011	839.0000	+1.99714460e+02	+0.00000000e+00	+3.83704456e-01	+1.17992269e+02	+1.29703614e+02
P18	36	21.05.2011	870.0000	+1.83524129e+02	+0.00000000e+00	+4.26513137e-01	+1.18175982e+02	+1.29698004e+02
P18	37	20.06.2011	900.0000	+1.70065762e+02	+0.00000000e+00	+4.65455915e-01	+1.18390000e+02	+1.29827066e+02
P18	38	20.07.2011	930.0000	+1.58923936e+02	+0.00000000e+00	+5.03046980e-01	+1.18547735e+02	+1.30006853e+02
P18	39	20.08.2011	961.0000	+1.46981588e+02	+0.00000000e+00	+5.40680570e-01	+1.18922289e+02	+1.30277556e+02
P18	40	19.09.2011	991.0000	+1.36761162e+02	+0.00000000e+00	+5.74147266e-01	+1.19244681e+02	+1.30536802e+02
P18	41	20.10.2011	1022.0000	+1.25803539e+02	+0.00000000e+00	+6.05712250e-01	+1.19731464e+02	+1.30851776e+02
