Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление, Бара	WBP9, Бара
I8	49	19.06.2012	1265	0	0	142.776001	164.822743
I8	50	20.07.2012	1296	0	0	143.968105	165.41795
I8	51	19.08.2012	1326	0	0	143.19727	165.990853
I8	52	18.09.2012	1356	0	0	143.695072	166.55861
I8	53	19.10.2012	1387	0	0	144.860976	167.113205
I8	54	18.11.2012	1417	0	0	144.188048	167.649157
I8	55	19.12.2012	1448	0	0	144.02671	168.192117
I8	56	18.01.2013	1478	0	0	144.998182	168.721944
I8	57	18.02.2013	1509	0	0	143.88261	169.243
I8	58	20.03.2013	1539	0	0	145.068508	169.766237
I8	59	20.04.2013	1570	0	0	144.61897	170.299248
I8	60	20.05.2013	1600	0	0	144.896829	170.802185
I8	61	19.06.2013	1630	0	0	144.983703	171.313179
I8	62	20.07.2013	1661	0	0	144.812713	171.837929
I8	63	19.08.2013	1691	0	0	144.432122	172.347695
I8	64	19.09.2013	1722	0	0	144.34249	172.874437
I8	65	19.10.2013	1752	0	0	144.775481	173.392003
I8	66	19.11.2013	1783	0	0	144.170811	173.903036
I8	67	19.12.2013	1813	0	0	145.268456	174.390134
I8	68	19.01.2014	1844	0	0	144.802371	174.876749
I8	69	18.02.2014	1874	0	0	144.061873	175.338364
I8	70	20.03.2014	1904	0	0	145.965517	175.810934
I8	71	20.04.2014	1935	0	0	145.187788	176.289181
I8	72	20.05.2014	1965	0	0	145.966895	176.743758
I8	73	20.06.2014	1996	0	0	145.025761	177.213356
I8	74	20.07.2014	2026	0	0	145.359467	177.657745
I8	75	20.08.2014	2057	0	0	145.054029	178.113917
I8	76	19.09.2014	2087	0	0	145.311204	178.553547
I8	77	19.10.2014	2117	0	0	145.561484	179.012504
I8	78	19.11.2014	2148	0	0	146.410229	179.460484
I8	79	19.12.2014	2178	0	0	144.834776	179.896005
I8	80	19.01.2015	2209	0	0	146.089622	180.326877
I8	81	18.02.2015	2239	0	0	146.096517	180.761264
I8	82	21.03.2015	2270	0	0	145.133319	181.204724
I8	83	20.04.2015	2300	0	0	146.676366	181.611963
I8	84	21.05.2015	2331	0	0	146.843909	182.039136
I8	85	20.06.2015	2361	0	0	147.054199	182.465117
I8	86	20.07.2015	2391	0	0	145.721442	182.873955
I8	87	20.08.2015	2422	0	0	146.095828	183.293863
I8	88	19.09.2015	2452	0	0	146.202696	183.686631
I8	89	20.10.2015	2483	0	0	146.740488	184.092444
I8	90	19.11.2015	2513	0	0	146.386786	184.484887
I8	91	20.12.2015	2544	0	0	146.268886	184.90264
I8	92	19.01.2016	2574	0	0	147.020415	185.307697
I8	93	18.02.2016	2604	0	0	146.446771	185.70693
I8	94	20.03.2016	2635	0	0	145.799353	186.107756
I8	95	19.04.2016	2665	0	0	146.61914	186.495843
I8	96	20.05.2016	2696	0	0	147.046615	186.885234
I8	97	19.06.2016	2726	0	0	147.198989	187.273112
I8	98	20.07.2016	2757	0	0	146.607419	187.659451
I8	99	19.08.2016	2787	0	0	148.142192	188.048019
I8	100	18.09.2016	2817	0	0	147.001799	188.419114
I8	101	19.10.2016	2848	0	0	146.860456	188.79852
I8	102	18.11.2016	2878	0	0	147.166584	189.186034
I8	103	19.12.2016	2909	0	0	147.209331	189.568381
I8	104	18.01.2017	2939	0	0	146.572945	189.926185
I8	105	18.02.2017	2970	0	0	147.520285	190.32529
I8	106	20.03.2017	3000	0	0	146.681882	190.697979
I8	107	20.04.2017	3031	0	0	147.096947	191.065398
I8	108	20.05.2017	3061	0	0	147.603022	191.44022
I8	109	19.06.2017	3091	0	0	147.580959	191.818108
I8	110	20.07.2017	3122	0	0	147.692654	192.313941
I8	111	19.08.2017	3152	0	0	147.420311	192.803872
I8	112	19.09.2017	3183	0	0	148.929574	193.333844
I8	113	19.10.2017	3213	0	0	148.48762	193.832503
I8	114	19.11.2017	3244	0	0	149.503907	194.354349
I8	115	19.12.2017	3274	0	0	149.221912	194.828925
I8	116	19.01.2018	3305	0	0	148.877174	195.341908
I8	117	18.02.2018	3335	0	0	148.550362	195.842799
I8	118	20.03.2018	3365	0	0	149.446681	196.693235
I8	119	20.04.2018	3396	0	0	149.115732	197.480968
I8	120	20.05.2018	3426	0	0	150.672569	198.216357
I8	121	20.06.2018	3457	0	0	151.749531	198.965853
I8	122	20.07.2018	3487	0	0	150.814601	199.681072
I8	123	20.08.2018	3518	0	0	151.151066	200.410427
I8	124	19.09.2018	3548	0	0	150.973181	201.086442
I8	125	19.10.2018	3578	0	0	150.94767	201.749165
I8	126	19.11.2018	3609	0	0	151.27655	202.429968
I8	127	19.12.2018	3639	0	0	152.26388	203.080033
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
I9	2	02.01.2009	1	0	0	0	173.270315
I9	3	03.01.2009	2	0	0	0	173.270315
I9	4	08.01.2009	7	0	0	0	173.270315
I9	5	16.01.2009	15	0	0	0	173.270315
I9	6	31.01.2009	30	0	0	0	173.270315
I9	7	01.03.2009	59	0	0	0	173.270315
I9	8	01.04.2009	90	0	0	0	173.270315
I9	9	30.04.2009	119	0	0	0	173.270315
I9	10	30.05.2009	149	0	0	0	172.839291
I9	11	30.06.2009	180	0	0	0	172.354347
I9	12	29.07.2009	209	0	0	0	171.790744
I9	13	29.08.2009	240	0	0	0	171.114593
I9	14	28.09.2009	270	0	0	0	170.431956
I9	15	27.10.2009	299	0	0	0	169.755303
I9	16	27.11.2009	330	0	0	0	168.978296
I9	17	26.12.2009	359	0	0	0	168.208436
I9	18	26.01.2010	390	0	0	0	167.313033
I9	19	25.02.2010	420	0	0	0	166.371481
I9	20	26.03.2010	449	0	0	0	165.162366
I9	21	26.04.2010	480	0	0	0	163.740955
I9	22	25.05.2010	509	0	0	0	162.3991
I9	23	24.06.2010	539	0	0	0	160.959665
I9	24	25.07.2010	570	0	0	0	159.409801
I9	25	30.07.2010	575	0	0	0	159.162536
I9	26	09.08.2010	585	0	0	0	158.664036
I9	27	23.08.2010	599	0	0	0	157.956301
I9	28	23.09.2010	630	0	0	0	156.354472
I9	29	23.10.2010	660	0	0	0	154.811654
I9	30	21.11.2010	689	0	0	0	153.36628
I9	31	22.12.2010	720	0	0	0	152.04095
I9	32	20.01.2011	749	0	0	0	151.078611
I9	33	20.02.2011	780	0	0	0	150.467125
I9	34	22.03.2011	810	0	0	0	150.463027
I9	35	20.04.2011	839	0	0	0	151.226231
I9	36	21.05.2011	870	0	0	138.599155	148.254934
I9	37	20.06.2011	900	0	0	139.543737	149.643662
I9	38	20.07.2011	930	0	0	139.6051	150.802656
I9	39	20.08.2011	961	0	0	140.81651	151.841804
I9	40	19.09.2011	991	0	0	140.93441	152.768599
I9	41	20.10.2011	1022	0	0	141.357059	153.653589
I9	42	19.11.2011	1052	0	0	141.126084	154.448574
I9	43	20.12.2011	1083	0	0	140.569677	155.22239
I9	44	19.01.2012	1113	0	0	141.475649	155.928542
I9	45	18.02.2012	1143	0	0	141.116432	156.602199
I9	46	20.03.2012	1174	0	0	141.867961	157.289343
I9	47	19.04.2012	1204	0	0	141.98793	157.926915
I9	48	20.05.2012	1235	0	0	142.32991	158.566888
I9	49	19.06.2012	1265	0	0	142.762211	159.165116
I9	50	20.07.2012	1296	0	0	142.360936	159.760916
I9	51	19.08.2012	1326	0	0	142.256136	160.347754
I9	52	18.09.2012	1356	0	0	141.990687	160.917681
I9	53	19.10.2012	1387	0	0	142.851154	161.479986
I9	54	18.11.2012	1417	0	0	142.995943	162.009952
I9	55	19.12.2012	1448	0	0	142.953196	162.562846
I9	56	18.01.2013	1478	0	0	143.208991	163.089683
I9	57	18.02.2013	1509	0	0	143.023523	163.617263
I9	58	20.03.2013	1539	0	0	142.94768	164.14441
I9	59	20.04.2013	1570	0	0	143.650256	164.672712
I9	60	20.05.2013	1600	0	0	143.653014	165.180481
I9	61	19.06.2013	1630	0	0	143.294487	165.691105
I9	62	20.07.2013	1661	0	0	142.318878	166.217996
I9	63	19.08.2013	1691	0	0	143.979826	166.726093
I9	64	19.09.2013	1722	0	0	142.40851	167.258342
I9	65	19.10.2013	1752	0	0	143.332408	167.775056
I9	66	19.11.2013	1783	0	0	143.459961	168.290135
I9	67	19.12.2013	1813	0	0	144.401785	168.777003
I9	68	19.01.2014	1844	0	0	143.796425	169.2703
I9	69	18.02.2014	1874	0	0	144.161847	169.735082
I9	70	20.03.2014	1904	0	0	144.235621	170.216858
I9	71	20.04.2014	1935	0	0	143.715067	170.693051
I9	72	20.05.2014	1965	0	0	143.330339	171.151034
I9	73	20.06.2014	1996	0	0	144.2763	171.628143
I9	74	20.07.2014	2026	0	0	143.712998	172.072057
I9	75	20.08.2014	2057	0	0	143.626814	172.530373
I9	76	19.09.2014	2087	0	0	143.86882	172.980729
I9	77	19.10.2014	2117	0	0	143.627503	173.436898
I9	78	19.11.2014	2148	0	0	144.978187	173.892621
I9	79	19.12.2014	2178	0	0	144.309395	174.329801
I9	80	19.01.2015	2209	0	0	143.568898	174.765821
I9	81	18.02.2015	2239	0	0	144.166674	175.198333
I9	82	21.03.2015	2270	0	0	144.727218	175.647614
I9	83	20.04.2015	2300	0	0	145.312583	176.059573
I9	84	21.05.2015	2331	0	0	143.445482	176.489026
I9	85	20.06.2015	2361	0	0	146.17098	176.915912
I9	86	20.07.2015	2391	0	0	145.047824	177.332525
I9	87	20.08.2015	2422	0	0	144.85546	177.75381
I9	88	19.09.2015	2452	0	0	144.858908	178.139713
I9	89	20.10.2015	2483	0	0	145.208472	178.551794
I9	90	19.11.2015	2513	0	0	144.492106	178.949478
I9	91	20.12.2015	2544	0	0	145.02645	179.374591
I9	92	19.01.2016	2574	0	0	144.42109	179.771246
I9	93	18.02.2016	2604	0	0	144.991287	180.176822
I9	94	20.03.2016	2635	0	0	145.627673	180.580949
I9	95	19.04.2016	2665	0	0	145.183651	180.97267
I9	96	20.05.2016	2696	0	0	144.978187	181.372622
I9	97	19.06.2016	2726	0	0	144.35628	181.756066
I9	98	20.07.2016	2757	0	0	145.499431	182.153926
I9	99	19.08.2016	2787	0	0	145.678695	182.539493
I9	100	18.09.2016	2817	0	0	145.739369	182.916959
I9	101	19.10.2016	2848	0	0	145.492536	183.289771
I9	102	18.11.2016	2878	0	0	145.595268	183.684736
I9	103	19.12.2016	2909	0	0	145.170551	184.059613
I9	104	18.01.2017	2939	0	0	145.733853	184.430987
I9	105	18.02.2017	2970	0	0	146.111685	184.829945
I9	106	20.03.2017	3000	0	0	145.359467	185.205502
I9	107	20.04.2017	3031	0	0	145.31603	185.572242
I9	108	20.05.2017	3061	0	0	145.762121	185.943925
I9	109	19.06.2017	3091	0	0	146.086864	186.320273
I9	110	20.07.2017	3122	0	0	146.779788	186.776845
I9	111	19.08.2017	3152	0	0	146.214417	187.241384
I9	112	19.09.2017	3183	0	0	146.593629	187.766802
I9	113	19.10.2017	3213	0	0	146.270954	188.252033
I9	114	19.11.2017	3244	0	0	146.404713	188.773626
I9	115	19.12.2017	3274	0	0	147.25001	189.244519
I9	116	19.01.2018	3305	0	0	146.638445	189.763949
I9	117	18.02.2018	3335	0	0	146.988699	190.276008
I9	118	20.03.2018	3365	0	0	147.758844	191.210931
I9	119	20.04.2018	3396	0	0	148.530367	192.055222
I9	120	20.05.2018	3426	0	0	148.409709	192.821064
I9	121	20.06.2018	3457	0	0	148.440735	193.580559
I9	122	20.07.2018	3487	0	0	149.017827	194.298836
I9	123	20.08.2018	3518	0	0	149.146759	195.033997
I9	124	19.09.2018	3548	0	0	149.676276	195.718398
I9	125	19.10.2018	3578	0	0	149.40876	196.391658
I9	126	19.11.2018	3609	0	0	150.495374	197.076745
I9	127	19.12.2018	3639	0	0	151.071776	197.730184
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
P1	2	02.01.2009	1	0	0	0	156.383391
P1	3	03.01.2009	2	0	0	0	156.383391
P1	4	08.01.2009	7	0	0	0	156.383391
P1	5	16.01.2009	15	0	0	0	156.383391
P1	6	31.01.2009	30	0	0	0	156.383391
P1	7	01.03.2009	59	0	0	0	156.383391
P1	8	01.04.2009	90	0	0	0	156.383391
P1	9	30.04.2009	119	0	0	0	156.383391
P1	10	30.05.2009	149	0	0	0	156.380889
P1	11	30.06.2009	180	0	0	0	156.36823
P1	12	29.07.2009	209	0	0	0	156.32754
P1	13	29.08.2009	240	0	0	0	155.813922
P1	14	28.09.2009	270	0	0	0	154.459076
P1	15	27.10.2009	299	0	0	0	152.771763
P1	16	27.11.2009	330	0	0	0	150.814266
P1	17	26.12.2009	359	0	0	0	148.945313
P1	18	26.01.2010	390	0	0	0	146.938596
P1	19	25.02.2010	420	319.524626	0.000184374435	139.39481	135.963494
P1	20	26.03.2010	449	317.436949	0.000190722427	136.767217	131.636308
P1	21	26.04.2010	480	319.26544	0.000199785198	134.289241	127.625147
P1	22	25.05.2010	509	321.050997	0.000212685013	129.187808	122.440052
P1	23	24.06.2010	539	323.130705	0.000225031888	127.291059	117.246823
P1	24	25.07.2010	570	321.647226	0.00023422225	123.863674	112.270746
P1	25	30.07.2010	575	329.805508	0.000242104097	119.482054	111.368835
P1	26	09.08.2010	585	321.73944	0.000240443595	119.639944	109.768734
P1	27	23.08.2010	599	312.25986	0.000240130379	117.870749	107.579776
P1	28	23.09.2010	630	321.500916	0.000263526435	116.187738	102.29934
P1	29	23.10.2010	660	316.678436	0.000274016139	113.080959	97.5321441
P1	30	21.11.2010	689	312.115127	0.000282776941	110.388555	93.2308534
P1	31	22.12.2010	720	316.4574	0.000299731112	107.754067	88.8114644
P1	32	20.01.2011	749	326.407598	0.000321518498	105.777339	84.7309247
P1	33	20.02.2011	780	316.478047	0.000322718064	103.435879	81.019561
P1	34	22.03.2011	810	310.494874	0.000325838627	100.791049	77.8063386
P1	35	20.04.2011	839	319.718445	0.000344543924	99.6706506	74.7216159
P1	36	21.05.2011	870	323.820632	0.000357798969	98.464757	71.7367049
P1	37	20.06.2011	900	316.904133	0.000357198224	96.5383611	69.3067021
P1	38	20.07.2011	930	314.698799	0.000361318152	95.6510055	67.0420113
P1	39	20.08.2011	961	307.068392	0.000358222382	94.0017789	65.0394725
P1	40	19.09.2011	991	324.943144	0.000385935109	94.3609959	62.7950527
P1	41	20.10.2011	1022	319.083996	0.00038394846	93.7514991	61.0474155
P1	42	19.11.2011	1052	322.076368	0.000392208275	93.6025723	59.4542071
P1	43	20.12.2011	1083	320.799595	0.000395068731	92.2229308	57.9725016
P1	44	19.01.2012	1113	321.42446	0.00039980444	91.9712721	56.6428297
P1	45	18.02.2012	1143	321.034907	0.000402561288	91.2100906	55.5132282
P1	46	20.03.2012	1174	310.504349	0.000391457258	92.1891465	54.7134263
P1	47	19.04.2012	1204	312.223134	0.000396071621	91.3962491	53.8810608
P1	48	20.05.2012	1235	320.65489	0.000409852062	91.2293959	52.9020157
P1	49	19.06.2012	1265	321.238417	0.000412928122	91.8995666	52.178676
P1	50	20.07.2012	1296	320.367096	0.000414195866	90.7315942	51.5458644
P1	51	19.08.2012	1326	316.35871	0.000410427767	91.1349377	51.1330619
P1	52	18.09.2012	1356	327.603172	0.000427574767	90.6612677	50.5273354
P1	53	19.10.2012	1387	323.017617	0.000422829193	90.321356	50.1818302
P1	54	18.11.2012	1417	311.232553	0.000407437584	90.2992928	50.1160539
P1	55	19.12.2012	1448	335.419598	0.000442213819	90.6571308	49.4737535
P1	56	18.01.2013	1478	325.259511	0.0004288155	90.1372659	49.3993034
P1	57	18.02.2013	1509	315.549394	0.000415807735	89.9028441	49.4323809
P1	58	20.03.2013	1539	313.876716	0.00041372109	89.8304491	49.4215772
P1	59	20.04.2013	1570	314.499995	0.000414525907	91.2493907	49.4379619
P1	60	20.05.2013	1600	317.645011	0.000418678004	90.6860888	49.4554053
P1	61	19.06.2013	1630	319.562549	0.00042086203	89.4395162	49.5470362
P1	62	20.07.2013	1661	318.735751	0.000419454172	89.5877535	49.6580338
P1	63	19.08.2013	1691	317.961422	0.000417855763	89.8773335	49.8206592
P1	64	19.09.2013	1722	320.09679	0.000419804279	90.6916046	50.0459075
P1	65	19.10.2013	1752	304.587953	0.000397436701	90.3289402	50.5487484
P1	66	19.11.2013	1783	315.306128	0.000411664204	90.4957934	50.6239077
P1	67	19.12.2013	1813	315.078759	0.000410760584	90.4240879	50.8110862
P1	68	19.01.2014	1844	314.339411	0.000408993307	90.9653266	51.0463048
P1	69	18.02.2014	1874	315.63367	0.000410146664	90.1786345	51.2322441
P1	70	20.03.2014	1904	323.466	0.000420315997	90.7826154	51.3034638
P1	71	20.04.2014	1935	321.896673	0.000417236737	90.2131083	51.5640932
P1	72	20.05.2014	1965	325.424878	0.000421616688	91.0997744	51.6833371
P1	73	20.06.2014	1996	316.188582	0.000407713899	90.508204	52.1365488
P1	74	20.07.2014	2026	312.561798	0.00040204175	91.1549325	52.456146
P1	75	20.08.2014	2057	318.481361	0.000409283712	90.3296297	52.6301133
P1	76	19.09.2014	2087	317.094883	0.000406671392	90.7129784	52.8761723
P1	77	19.10.2014	2117	322.014337	0.000412592397	90.6247254	53.0338097
P1	78	19.11.2014	2148	320.89816	0.000410192295	91.7720135	53.300538
P1	79	19.12.2014	2178	319.904412	0.000408007025	90.9549844	53.567291
P1	80	19.01.2015	2209	318.638775	0.000405268967	91.7561556	53.8813797
P1	81	18.02.2015	2239	322.254431	0.00040885829	90.6654045	54.1710161
P1	82	21.03.2015	2270	320.567444	0.000405534099	91.3259225	54.5102143
P1	83	20.04.2015	2300	308.833262	0.000388403629	90.896379	55.0846125
P1	84	21.05.2015	2331	317.624361	0.00039889418	91.7513292	55.3576633
P1	85	20.06.2015	2361	318.646731	0.000399436971	91.2280169	55.6450328
P1	86	20.07.2015	2391	319.84718	0.000400224796	91.5058758	55.9165792
P1	87	20.08.2015	2422	310.463014	0.000386498461	92.0981357	56.5017723
P1	88	19.09.2015	2452	314.662199	0.000390965457	91.9223193	56.8345162
P1	89	20.10.2015	2483	320.979262	0.000397854302	91.8506138	57.1696578
P1	90	19.11.2015	2513	315.69729	0.000389887012	91.6403236	57.6334473
P1	91	20.12.2015	2544	321.039684	0.000395785215	92.3139416	57.9334835
P1	92	19.01.2016	2574	316.018472	0.000388093172	92.7421062	58.4054556
P1	93	18.02.2016	2604	321.618446	0.000394071547	93.1289023	58.7465909
P1	94	20.03.2016	2635	317.382693	0.00038739898	90.9667055	59.2315501
P1	95	19.04.2016	2665	319.99824	0.00038981256	91.9078403	59.5562032
P1	96	20.05.2016	2696	323.520087	0.000392901715	92.7496905	59.9481844
P1	97	19.06.2016	2726	310.485285	0.000374661264	92.4711422	60.6691496
P1	98	20.07.2016	2757	316.532049	0.00038120127	92.5607741	61.0447801
P1	99	19.08.2016	2787	320.658095	0.000385273765	92.963428	61.3878403
P1	100	18.09.2016	2817	327.293157	0.000392706171	91.7775293	61.6263936
P1	101	19.10.2016	2848	323.472394	0.000386460627	93.1447602	62.1185026
P1	102	18.11.2016	2878	320.613579	0.000381240465	93.1054601	62.6801968
P1	103	19.12.2016	2909	321.518289	0.000381237476	93.6694515	63.1081959
P1	104	18.01.2017	2939	322.512039	0.000381160937	93.5294878	63.5391279
P1	105	18.02.2017	2970	317.633926	0.000373802188	93.1819919	64.071259
P1	106	20.03.2017	3000	313.464953	0.00036729678	94.0548685	64.6151212
P1	107	20.04.2017	3031	324.097271	0.000379281826	93.7239201	64.8793302
P1	108	20.05.2017	3061	323.160763	0.000376881126	94.0438369	65.2979752
P1	109	19.06.2017	3091	317.602131	0.000368695415	93.9107681	65.8426539
P1	110	20.07.2017	3122	315.188516	0.000363547982	94.3596169	66.5705071
P1	111	19.08.2017	3152	311.579223	0.000356755204	94.9587716	67.4148995
P1	112	19.09.2017	3183	320.515015	0.000365215164	95.1780249	68.0769859
P1	113	19.10.2017	3213	314.687674	0.000355953286	95.5386209	68.9293067
P1	114	19.11.2017	3244	319.565791	0.000359385534	94.746413	69.6714055
P1	115	19.12.2017	3274	309.089295	0.000344812728	95.3945204	70.5965717
P1	116	19.01.2018	3305	309.082938	0.000342456764	95.1918145	71.4433466
P1	117	18.02.2018	3335	314.878483	0.000347292931	96.1922441	72.0722556
P1	118	20.03.2018	3365	315.186945	0.000345418311	95.5020787	72.8145025
P1	119	20.04.2018	3396	320.011001	0.000349049045	96.8417305	73.4339448
P1	120	20.05.2018	3426	316.489157	0.000342966135	97.5760225	74.1757531
P1	121	20.06.2018	3457	315.49859	0.000339696574	97.6725491	74.9321331
P1	122	20.07.2018	3487	315.718012	0.000337874151	97.3864166	75.6477101
P1	123	20.08.2018	3518	317.691202	0.000337928728	96.7038353	76.3624134
P1	124	19.09.2018	3548	310.831952	0.000327844889	98.7653686	77.2669305
P1	125	19.10.2018	3578	315.484289	0.000331038632	98.6495366	77.9322424
P1	126	19.11.2018	3609	313.452274	0.000326418921	97.7704547	78.764129
P1	127	19.12.2018	3639	321.319587	0.000333259639	99.0273694	79.3124826
Объект	Шаг	Дата	Дней	Дебит нефти, ст.м3/сут	Дебит воды, ст.м3/сут	Забойное давление (И), Бара	WBP9, Бара
P10	2	02.01.2009	1	0	0	0	0
P10	3	03.01.2009	2	0	0	0	0
P10	4	08.01.2009	7	0	0	0	0
P10	5	16.01.2009	15	0	0	0	0
P10	6	31.01.2009	30	0	0	0	0
P10	7	01.03.2009	59	0	0	0	0
P10	8	01.04.2009	90	0	0	130.616402	0
P10	9	30.04.2009	119	0	0	130.427485	0
P10	10	30.05.2009	149	0	0	130.157211	0
P10	11	30.06.2009	180	0	0	128.613474	0
P10	12	29.07.2009	209	0	0	128.119809	0
P10	13	29.08.2009	240	0	0	127.519276	0
P10	14	28.09.2009	270	0	0	125.890044	0
P10	15	27.10.2009	299	0	0	125.291579	0
P10	16	27.11.2009	330	0	0	123.903663	0
P10	17	26.12.2009	359	0	0	123.170061	0
P10	18	26.01.2010	390	0	0	122.064831	0
P10	19	25.02.2010	420	0	0	121.410518	0
P10	20	26.03.2010	449	0	0	120.232204	0
P10	21	26.04.2010	480	0	0	118.664335	0
P10	22	25.05.2010	509	0	0	116.966846	0
P10	23	24.06.2010	539	0	0	114.891523	0
P10	24	25.07.2010	570	0	0	113.278149	0
P10	25	30.07.2010	575	0	0	112.063292	0
P10	26	09.08.2010	585	0	0	111.309005	0
P10	27	23.08.2010	599	0	0	110.727088	0
P10	28	23.09.2010	630	0	0	110.662277	0
P10	29	23.10.2010	660	0	0	106.570926	0
P10	30	21.11.2010	689	0	0	106.09312	0
P10	31	22.12.2010	720	0	0	104.033655	0
P10	32	20.01.2011	749	0	0	104.240498	0
P10	33	20.02.2011	780	0	0	101.963158	0
P10	34	22.03.2011	810	0	0	100.753817	0
P10	35	20.04.2011	839	0	0	100.284284	0
P10	36	21.05.2011	870	0	0	99.3307389	0
P10	37	20.06.2011	900	0	0	100.349784	0
P10	38	20.07.2011	930	0	0	100.809665	0
P10	39	20.08.2011	961	0	0	100.71038	0
P10	40	19.09.2011	991	0	0	101.709431	0
P10	41	20.10.2011	1022	0	0	101.462599	0
P10	42	19.11.2011	1052	0	0	101.617731	0
P10	43	20.12.2011	1083	0	0	101.752868	0
P10	44	19.01.2012	1113	0	0	102.525771	0
P10	45	18.02.2012	1143	0	0	101.945921	0
P10	46	20.03.2012	1174	0	0	102.004527	0
P10	47	19.04.2012	1204	0	0	101.574294	0
P10	48	20.05.2012	1235	0	0	100.853791	0
P10	49	19.06.2012	1265	0	0	100.022973	0
P10	50	20.07.2012	1296	0	0	100.069857	0
P10	51	19.08.2012	1326	0	0	99.7975141	0
P10	52	18.09.2012	1356	0	0	97.5119012	0
P10	53	19.10.2012	1387	0	0	97.5574066	0
P10	54	18.11.2012	1417	0	0	97.6201489	0
P10	55	19.12.2012	1448	0	0	97.2209423	0
P10	56	18.01.2013	1478	0	0	97.7077124	0
P10	57	18.02.2013	1509	0	0	97.9566132	0
P10	58	20.03.2013	1539	0	0	96.6438509	0
P10	59	20.04.2013	1570	0	0	96.9189518	0
P10	60	20.05.2013	1600	0	0	96.700388	0
P10	61	19.06.2013	1630	0	0	97.5346539	0
P10	62	20.07.2013	1661	0	0	94.3940907	0
P10	63	19.08.2013	1691	0	0	95.4145152	0
P10	64	19.09.2013	1722	0	0	95.0387508	0
P10	65	19.10.2013	1752	0	0	96.0460752	0
P10	66	19.11.2013	1783	0	0	95.5096629	0
P10	67	19.12.2013	1813	0	0	95.3807309	0
P10	68	19.01.2014	1844	0	0	94.9105083	0
P10	69	18.02.2014	1874	0	0	94.7581341	0
P10	70	20.03.2014	1904	0	0	95.3738361	0
P10	71	20.04.2014	1935	0	0	94.6609179	0
P10	72	20.05.2014	1965	0	0	94.0838265	0
P10	73	20.06.2014	1996	0	0	93.9314523	0
P10	74	20.07.2014	2026	0	0	94.6664337	0
P10	75	20.08.2014	2057	0	0	93.4667455	0
P10	76	19.09.2014	2087	0	0	93.3109239	0
P10	77	19.10.2014	2117	0	0	92.8462171	0
P10	78	19.11.2014	2148	0	0	93.050302	0
P10	79	19.12.2014	2178	0	0	93.095118	0
P10	80	19.01.2015	2209	0	0	91.6596289	0
P10	81	18.02.2015	2239	0	0	93.2992028	0
P10	82	21.03.2015	2270	0	0	91.8257926	0
P10	83	20.04.2015	2300	0	0	90.9549844	0
P10	84	21.05.2015	2331	0	0	91.4307229	0
P10	85	20.06.2015	2361	0	0	90.8170892	0
P10	86	20.07.2015	2391	0	0	90.9715319	0
P10	87	20.08.2015	2422	0	0	90.6378255	0
P10	88	19.09.2015	2452	0	0	90.2303452	0
P10	89	20.10.2015	2483	0	0	89.9304231	0
P10	90	19.11.2015	2513	0	0	90.1482975	0
P10	91	20.12.2015	2544	0	0	90.6412729	0
P10	92	19.01.2016	2574	0	0	89.9738601	0
P10	93	18.02.2016	2604	0	0	89.3098947	0
P10	94	20.03.2016	2635	0	0	88.7679666	0
P10	95	19.04.2016	2665	0	0	88.5728449	0
P10	96	20.05.2016	2696	0	0	88.3170493	0
P10	97	19.06.2016	2726	0	0	88.5197552	0
P10	98	20.07.2016	2757	0	0	88.8955196	0
P10	99	19.08.2016	2787	0	0	88.7183243	0
P10	100	18.09.2016	2817	0	0	87.4648569	0
P10	101	19.10.2016	2848	0	0	88.2584438	0
P10	102	18.11.2016	2878	0	0	87.4455516	0
P10	103	19.12.2016	2909	0	0	87.7220315	0
P10	104	18.01.2017	2939	0	0	88.2536175	0
P10	105	18.02.2017	2970	0	0	86.7622809	0
P10	106	20.03.2017	3000	0	0	87.2773195	0
P10	107	20.04.2017	3031	0	0	87.8702688	0
P10	108	20.05.2017	3061	0	0	86.8181284	0
P10	109	19.06.2017	3091	0	0	87.2007876	0
P10	110	20.07.2017	3122	0	0	86.6816122	0
P10	111	19.08.2017	3152	0	0	87.1759665	0
P10	112	19.09.2017	3183	0	0	87.6406733	0
P10	113	19.10.2017	3213	0	0	87.562073	0
P10	114	19.11.2017	3244	0	0	88.7548665	0
P10	115	19.12.2017	3274	0	0	86.9153446	0
P10	116	19.01.2018	3305	0	0	87.3324775	0
P10	117	18.02.2018	3335	0	0	88.1605382	0
P10	118	20.03.2018	3365	0	0	89.3671212	0
P10	119	20.04.2018	3396	0	0	88.5356132	0
P10	120	20.05.2018	3426	0	0	88.8851775	0
P10	121	20.06.2018	3457	0	0	88.2839544	0
P10	122	20.07.2018	3487	0	0	90.0945184	0
P10	123	20.08.2018	3518	0	0	89.4105582	0
P10	124	19.09.2018	3548	0	0	90.2406873	0
P10	125	19.10.2018	3578	0	0	89.2099207	0
P10	126	19.11.2018	3609	0	0	90.2434452	0
P10	127	19.12.2018	3639	0	0	90.6695414	0
